location,source,target,ID,fuzzy,context,translator_comments,developer_comments,gametemplate
,A_666006a0,"С вашего позволения, лейтенант.",,,,,,"A ""%%"""
,S_efb85ccb_4,!!!,,,,,,"S ""%%"""
,S_7b055681,Даже не начинай!,,,,,,"S ""%%"""
,A_a46bf3c5,Ха-ха-ха-ха.,,,,,,"A ""%%"""
,narrator_aa0b140e_2,...,,,,,,"""%%"""
,narrator_aa0b140e_3,...,,,,,,"""%%"""
,S_dbc77ad0,(Черт... я совсем голову потеряла...),,,,,,"S ""%%"""
,narrator_699eee1f,"Но даже в настолько изнеможенном состоянии где-то в глубине собственного сознания Сара уже начала спрашивать себя, что же ее ждет дальше.",,,,,,"""%%"""
,narrator_aa0b140e_4,...,,,,,,"""%%"""
,narrator_49578775,... ...,,,,,,"""%%"""
,S_f04f48bd,(Невероятно! После омута рождения на моем теле даже не осталось следов от порки! Воистину впечатляющая и в тоже время пугающая технология...),,,,,,"S ""%%"""
,centered_637b8c98,Продолжение следует.,,,,,,"centered ""%%"""
,centered_9b609a36,В текущем обновлении нет продолжения данной сцены.,,,,,,"centered ""%%"""
